amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,fraud
12350.78,ACCOUNT,21,3,1029,41,515.72,4,0,0,1,11,3859.93,2355.3976741682823,0,0
798.08,ACCOUNT,6,6,731,34,233.29,3,0,0,0,7,8934.94,3177.5084263178937,0,0
524.73,UPI,9,6,1210,53,895.74,3,0,0,2,13,300.05,1823.8147757138554,0,0
559.05,UPI,15,4,400,43,396.23,5,0,0,3,8,708.44,2074.9241788179015,1,0
5690.33,UPI,6,3,1482,49,2678.08,1,0,1,0,6,280.11,3115.13051442597,0,0
2339.62,UPI,8,0,312,27,511.4,3,0,0,2,5,1390.14,87.27031255249203,0,0
1193.57,UPI,22,6,733,51,235.27,2,0,0,2,6,1664.51,723.8889613148215,1,0
1936.61,UPI,14,6,236,46,1639.95,5,0,0,1,12,904.54,3157.568117115618,0,0
220.06,UPI,10,3,1128,33,684.2,2,0,0,1,10,310.55,2390.0898100000695,1,0
6113.4,UPI,8,2,489,38,3223.08,0,0,2,4,10,420.79,6757.686718326301,1,0
2216.51,UPI,22,5,1029,43,1283.58,0,0,2,3,7,1661.93,1690.8869225452227,0,0
2561.27,ACCOUNT,17,0,277,47,1122.01,1,0,0,2,7,352.29,917.6659889658116,0,0
699.27,UPI,14,5,88,45,1029.69,3,0,0,1,5,627.91,2019.1675375581194,1,0
328.45,UPI,7,4,599,46,218.69,3,0,1,3,9,2145.02,10361.915062838663,1,0
1340.09,UPI,22,0,638,44,1051.57,4,0,2,3,11,571.07,2111.4906768456704,0,0
1855.13,ACCOUNT,3,4,554,47,826.92,1,0,1,1,6,4770.42,5853.064275654397,1,0
1300.6,ACCOUNT,8,1,1180,45,454.57,4,0,1,2,9,2938.26,1373.0204433471092,0,0
2744.08,UPI,12,4,374,41,1015.52,2,0,0,1,6,707.66,365.0938665078141,1,0
459.95,UPI,4,4,1498,41,249.71,2,0,0,2,11,1181.86,2068.7477680902193,0,0
454.36,UPI,2,4,1177,40,1342.4,1,0,0,1,16,107.18,3754.6078554369824,0,0
497.12,UPI,15,6,1033,38,1076.73,1,0,1,3,12,1040.25,6510.624472300018,0,0
364.76,ACCOUNT,9,2,1370,38,250.01,2,0,0,1,5,6842.48,2527.799800731526,0,0
723.32,UPI,1,3,231,47,438.49,4,0,1,2,5,7686.42,954.9855870099286,0,0
779.36,ACCOUNT,14,0,948,34,699.45,1,0,0,0,6,5756.9,995.5508292776562,0,0
1295.4,UPI,11,4,467,45,1052.3,4,0,0,2,8,625.36,7.451699354859554,0,0
2689.32,ACCOUNT,18,2,1431,39,195.83,1,0,0,2,8,401.49,4846.543775861319,1,0
1586.92,UPI,12,5,77,36,564.45,2,0,0,2,12,503.61,1609.4425679592575,1,0
262.21,UPI,12,4,679,62,522.52,2,0,1,2,9,1184.68,3979.3716764430774,0,0
2451.07,ACCOUNT,2,0,771,41,577.61,4,0,0,4,10,1929.3,786.1367708165045,0,0
360.87,UPI,20,0,967,43,813.18,2,0,0,4,7,7557.58,6760.981856374144,0,0
134.48,ACCOUNT,5,2,1394,43,1255.12,1,0,0,3,10,319.69,5635.278215070068,0,0
2499.81,ACCOUNT,23,5,1452,38,211.32,2,0,0,3,4,4480.22,4144.470780261832,1,0
3013.09,ACCOUNT,12,1,943,40,1716.78,1,0,1,2,14,1011.94,9357.572455133102,1,0
4285.79,UPI,7,2,923,35,559.14,3,0,0,1,9,465.8,2518.5418292043873,0,0
1438.89,UPI,1,2,656,35,307.35,3,0,1,2,9,2735.24,2013.8446282257514,0,0
4795.0,UPI,2,1,426,52,1529.84,1,0,1,1,7,502.93,923.9179248315102,0,0
217.66,ACCOUNT,9,6,1220,46,1211.11,1,0,0,1,6,1787.89,4846.33932127677,1,0
763.89,UPI,18,3,816,44,491.47,2,0,0,2,5,231.1,1728.233900277132,0,0
2725.05,ACCOUNT,19,4,1308,48,1167.24,2,0,1,1,8,5688.12,1192.9683561420588,0,0
1090.66,UPI,20,1,1283,46,104.69,1,0,1,3,3,218.6,18241.976422389165,0,0
1812.73,UPI,12,3,1185,23,1009.14,2,0,0,3,8,2839.05,3063.977259898012,0,0
1769.91,ACCOUNT,12,4,551,37,268.5,1,0,1,1,9,4219.56,106.25029411449647,1,0
2678.59,ACCOUNT,23,3,1205,30,311.91,1,1,0,2,6,4846.5,2597.1280371652524,0,0
7573.45,UPI,13,5,895,29,1360.36,0,0,0,1,9,560.41,5580.493198052536,0,0
1797.86,UPI,5,3,59,40,462.54,4,0,0,2,5,856.3,98.19193432841215,0,0
2025.05,ACCOUNT,1,1,897,40,7645.72,0,0,0,0,10,238.82,242.3635776606472,0,0
441.7,ACCOUNT,5,5,1497,40,320.44,3,0,0,3,11,801.43,3569.4983328501617,1,0
706.22,ACCOUNT,16,5,52,38,769.56,3,0,0,1,6,1145.58,1530.368427069598,1,0
1290.23,ACCOUNT,5,5,864,42,544.92,4,0,0,2,9,7578.28,932.6042913629337,1,0
938.9,UPI,15,0,576,45,428.29,1,0,1,5,8,3195.51,738.3666209740774,0,0
344.82,UPI,9,0,1124,39,1113.09,0,0,1,3,9,227.99,1882.755790745191,0,0
2982.77,UPI,17,0,1260,45,518.95,1,0,0,1,5,1620.73,1290.4313243915901,0,0
660.13,UPI,17,3,1076,37,522.88,4,0,0,0,9,464.92,1678.1797231366784,1,0
1072.79,UPI,9,3,329,39,1240.76,1,0,0,1,6,347.98,4258.823680007956,0,0
312.64,UPI,21,3,386,33,258.27,2,0,0,2,4,3446.82,1299.1112999356963,0,0
2130.13,ACCOUNT,8,2,1203,46,1620.69,3,0,2,2,6,1641.14,1487.3230694537924,0,0
879.43,UPI,16,1,464,38,756.38,2,0,1,2,8,1542.34,7197.595048027998,0,0
1995.39,ACCOUNT,4,6,1042,32,488.0,3,0,1,1,12,9843.87,2182.2563706137375,1,0
71.1,UPI,22,3,447,48,558.18,2,0,2,0,12,926.98,3689.576168918807,0,0
512.92,ACCOUNT,2,3,845,39,615.13,3,0,1,2,8,539.75,981.4528550967004,0,0
2615.62,ACCOUNT,1,3,79,35,636.87,1,0,0,2,4,1672.96,2119.0740184608826,0,0
1032.55,ACCOUNT,1,4,1293,54,405.19,2,0,0,4,10,489.04,6530.917917345853,0,0
9343.05,UPI,22,3,1134,34,494.96,0,0,0,2,10,1099.46,4519.975730576751,1,0
1496.69,UPI,8,2,1134,35,1012.91,0,1,0,0,7,5386.41,699.8644636738111,0,1
2651.41,UPI,11,3,657,47,442.54,2,0,2,1,10,400.81,347.8039408781641,0,0
2193.54,UPI,17,2,165,40,2707.07,2,0,0,1,8,5146.31,8951.414397046268,0,0
553.33,ACCOUNT,6,0,1186,31,561.43,3,0,1,3,5,9460.18,1400.1113937561554,0,0
829.85,UPI,14,0,540,34,372.53,1,0,0,2,8,367.47,1269.8375389717498,1,0
2153.54,ACCOUNT,16,6,966,34,336.42,5,0,1,4,8,6458.78,649.636859243063,1,0
1704.6,UPI,2,6,505,37,1072.94,0,0,1,4,4,747.16,6255.986078730273,1,0
192.31,UPI,3,2,1166,41,677.38,2,0,0,3,7,480.08,449.48104894289423,0,0
2993.55,UPI,8,5,1071,38,304.52,1,0,0,3,5,402.85,7291.780229191228,0,0
1279.03,UPI,11,3,1027,37,835.64,3,0,0,0,10,675.05,3180.5818323471963,1,0
162.06,UPI,10,1,563,40,641.33,3,0,0,2,10,688.76,2647.37762445212,1,1
588.31,ACCOUNT,10,6,1131,41,202.92,4,0,1,1,7,845.18,210.71528945646193,0,0
2155.06,UPI,17,1,6,33,561.66,2,1,0,1,14,134.13,2454.546294412252,0,0
588.51,ACCOUNT,9,1,243,47,455.71,0,0,1,2,11,3911.65,14318.096081682128,0,0
629.95,ACCOUNT,15,1,1345,46,3835.56,2,0,0,0,7,2004.68,349.07945331899043,0,0
2300.4,ACCOUNT,21,4,85,41,696.16,2,0,1,1,7,914.63,6341.953307806337,1,0
549.69,ACCOUNT,12,5,531,31,2832.02,4,0,0,2,5,2856.06,1035.2104627516903,0,0
2151.32,ACCOUNT,9,3,57,38,537.1,1,0,0,4,8,583.76,1192.067118171827,0,0
326.3,UPI,20,0,1404,41,1993.89,5,0,0,1,14,629.85,12370.395474741908,0,0
2443.25,UPI,20,4,1326,37,2283.25,0,0,0,0,10,572.13,948.5015873823058,0,0
3417.37,UPI,12,6,657,35,463.99,1,0,0,1,9,917.48,5502.509176500551,0,0
1301.5,UPI,10,4,609,37,1168.88,4,1,0,5,9,3048.62,643.0528183752996,0,0
1100.24,ACCOUNT,6,0,1488,28,171.24,1,0,1,1,6,2974.68,6553.973733548587,0,0
382.54,ACCOUNT,4,4,91,47,811.91,0,0,0,2,8,1129.74,3039.441567528219,0,0
2828.23,ACCOUNT,22,3,169,43,245.47,2,0,0,1,6,1548.56,12682.184011445674,0,0
1240.61,ACCOUNT,22,5,900,49,179.38,1,0,1,2,7,1189.35,667.9528049137994,0,0
3427.97,UPI,4,1,802,37,214.26,5,0,0,3,10,716.38,7845.296099656963,1,0
1923.24,UPI,3,2,860,41,753.77,1,0,0,2,6,18056.89,1518.736661030189,0,0
4523.51,UPI,11,0,969,35,1568.19,0,0,2,1,9,481.55,1841.5077483022576,0,0
2640.66,ACCOUNT,12,5,748,47,715.95,3,0,1,0,3,2393.83,297.11200007985155,0,0
2875.15,UPI,6,5,518,35,75.65,2,0,0,1,5,1149.69,1966.8009338838642,0,0
1455.07,UPI,17,4,679,34,1557.75,0,0,0,2,7,666.07,602.9460021257311,0,0
797.71,UPI,6,1,361,37,644.76,3,0,0,0,3,434.65,1831.791489028178,0,0
1056.45,ACCOUNT,0,0,319,35,498.77,4,0,0,1,13,626.4,209.52704951150497,1,0
732.46,UPI,11,1,92,33,380.42,2,0,2,2,16,511.76,10107.507196344135,1,0
1875.19,UPI,3,4,691,42,942.58,3,0,0,2,13,1555.05,9070.357573467714,1,0
237.76,ACCOUNT,2,6,5,47,392.05,1,0,1,4,12,1179.53,2122.0447271941116,0,0
1547.02,ACCOUNT,0,3,201,37,851.82,2,0,1,5,7,805.08,10230.07488705806,0,0
1339.82,UPI,9,3,1335,50,1895.94,5,0,0,3,9,343.36,6013.12262195402,0,0
1280.05,UPI,4,3,109,49,703.93,4,0,2,1,3,159.54,1308.6021033906222,0,0
497.98,UPI,19,1,881,38,166.2,2,0,0,0,7,242.05,1186.6571145101755,0,0
302.05,UPI,2,3,738,35,1895.76,1,0,1,1,7,2129.06,7909.249128068513,0,0
513.71,ACCOUNT,7,6,643,40,430.74,2,0,1,1,6,891.08,3468.2614183534097,0,0
1035.09,ACCOUNT,3,4,711,45,189.72,3,0,0,3,10,3223.39,43.89506071337989,0,0
1003.44,UPI,23,1,132,39,279.68,2,0,0,2,8,2211.55,5630.156345395839,0,0
915.01,ACCOUNT,8,6,505,35,3169.77,1,0,0,4,7,5113.48,3066.267927368013,0,0
1081.53,UPI,15,4,1317,35,686.36,0,0,0,1,13,2902.94,1029.4250938665086,0,0
446.8,UPI,4,5,396,36,625.84,4,0,0,5,9,564.92,3305.393623536277,0,0
1333.31,ACCOUNT,8,3,887,38,4348.1,1,0,0,0,10,319.73,1324.0769491723295,0,0
163.55,UPI,23,2,356,52,3836.52,0,0,0,3,3,996.06,10109.982744299763,1,0
3520.75,UPI,4,0,1295,54,2255.82,5,1,0,2,7,1077.61,3834.5216986540495,0,0
786.61,ACCOUNT,8,2,786,40,1612.26,2,0,0,0,7,730.6,8622.170055252614,1,1
4824.67,UPI,16,4,1451,35,911.99,2,0,0,6,8,464.4,3111.9033070824,0,0
933.09,ACCOUNT,17,4,137,36,87.28,4,0,1,1,14,180.2,4027.0410525960406,0,0
1655.0,UPI,4,0,1108,38,322.37,2,0,1,2,4,491.05,3254.3269631884446,0,0
6026.27,UPI,8,3,460,39,1450.49,1,0,2,2,11,401.84,1227.9751006006788,0,0
1504.21,UPI,9,6,179,37,852.49,3,0,0,1,6,255.14,250.0961849177123,0,0
547.38,UPI,16,3,1388,30,4304.15,3,0,0,0,3,2101.16,205.37418708640595,1,0
2858.87,UPI,6,5,42,37,602.29,1,1,0,2,7,1581.5,1865.0938418808862,1,1
1495.36,ACCOUNT,17,1,1212,38,299.08,3,0,0,2,6,5581.89,1053.7370305790878,0,0
350.72,UPI,23,0,393,36,812.01,2,0,0,2,6,337.76,3342.6543175793986,1,0
271.96,ACCOUNT,4,4,773,52,296.39,2,0,0,2,7,397.55,1049.5125096109168,0,0
515.35,ACCOUNT,23,6,238,34,1174.41,5,0,1,1,9,3846.46,2410.560740658118,1,1
5048.07,UPI,3,3,1430,47,281.43,3,0,0,4,8,703.07,2321.4469241169822,0,0
1272.23,ACCOUNT,23,5,137,38,576.48,0,0,1,2,10,1447.08,10228.783020766497,0,0
1035.42,ACCOUNT,2,4,652,43,260.77,2,0,1,2,6,390.74,3188.0335836352538,0,0
3755.78,UPI,15,5,263,39,688.19,0,0,0,1,14,3138.82,3717.3487066474827,0,0
6772.17,UPI,11,1,53,31,476.64,4,0,3,2,11,395.04,50.57463611147774,1,0
1153.57,ACCOUNT,10,5,1392,43,547.44,2,0,0,1,6,1726.69,8801.816287137854,0,0
2165.72,ACCOUNT,14,1,114,33,806.71,2,0,1,4,13,936.81,9691.192413887988,0,0
2201.37,UPI,0,0,892,36,705.78,4,0,0,3,5,3562.78,2738.60444857144,0,0
3405.79,UPI,17,3,264,45,799.87,2,0,2,2,11,16097.09,2931.4762422283948,1,0
998.69,ACCOUNT,17,0,1227,37,801.53,1,0,1,2,15,1589.02,746.4913133555041,1,0
3746.81,ACCOUNT,23,2,78,33,489.69,1,0,0,1,3,1578.66,6610.085976369408,0,0
217.59,UPI,15,1,1020,43,348.77,2,0,0,1,8,2396.86,153.56443203955578,1,0
1596.61,ACCOUNT,20,2,595,35,172.78,1,0,0,1,7,803.31,4369.545386812667,0,0
442.1,ACCOUNT,20,4,59,30,437.82,0,0,0,2,7,293.66,931.2750416350393,0,0
642.38,ACCOUNT,11,3,1493,40,573.73,0,0,1,2,8,396.84,906.5108391147148,0,0
4908.39,UPI,23,6,525,45,1739.85,3,0,0,2,7,376.06,2010.8416937002569,0,0
765.1,ACCOUNT,5,2,1259,38,699.64,2,0,2,3,8,8730.95,392.3308189683278,0,0
1106.9,UPI,11,4,407,38,753.5,0,0,0,0,7,20679.85,426.54403281300614,1,0
868.17,UPI,22,4,71,50,142.36,3,0,0,2,10,697.56,2982.524765982982,0,0
1244.32,UPI,19,6,639,50,1107.72,0,0,3,5,5,3471.18,7975.899328601413,1,0
3116.51,ACCOUNT,5,3,798,40,1752.01,3,0,1,2,12,863.97,8882.056702043761,0,0
979.91,ACCOUNT,12,3,774,33,1011.65,1,0,2,3,7,558.95,10582.775097163883,0,0
2995.25,UPI,4,3,377,32,857.14,2,0,1,0,9,3022.44,493.3253965424968,0,0
1951.41,ACCOUNT,6,0,584,49,239.24,3,0,0,2,8,1088.84,1868.6901831778098,0,0
322.49,UPI,6,4,277,48,1331.11,2,0,0,3,7,769.86,7212.206852743665,1,0
1694.5,UPI,18,3,653,42,135.84,3,0,2,1,9,967.97,455.73704551805844,0,0
3772.44,ACCOUNT,8,0,499,42,487.54,3,0,1,0,8,2421.51,4896.668632817772,0,1
1154.71,UPI,14,0,849,34,1420.83,3,0,0,2,8,299.48,715.3294281196851,0,0
1425.32,ACCOUNT,23,2,1018,45,1609.5,1,0,1,2,7,1350.37,423.2780693003478,1,0
1845.01,UPI,17,4,19,36,2086.43,1,0,0,4,5,2232.25,804.0555373920489,0,0
3317.01,UPI,5,5,236,34,408.23,0,0,1,2,11,575.61,1539.15465165124,0,0
4759.45,ACCOUNT,10,2,35,45,815.75,0,0,1,2,9,347.15,4756.589274594084,1,0
2844.45,UPI,10,4,790,42,2384.3,2,0,0,3,12,675.86,11762.714148064242,0,0
1291.62,UPI,9,6,848,27,782.87,2,0,1,1,9,107.09,7548.730909367587,0,0
2352.74,UPI,7,5,1143,38,608.01,1,0,0,3,8,618.92,691.1342446945104,0,0
2813.51,ACCOUNT,3,2,644,33,2327.6,1,0,1,4,4,3510.85,1214.1924616468548,0,0
403.63,ACCOUNT,13,3,858,36,162.21,0,0,1,0,8,1205.6,4591.478976870099,0,0
104.19,ACCOUNT,14,6,1499,30,1149.43,0,1,1,2,11,2163.58,5081.03745656166,0,0
195.8,UPI,18,1,247,32,518.86,4,0,1,3,5,976.51,951.4960937779742,0,0
886.45,UPI,4,2,1215,47,1126.29,0,0,2,0,8,809.89,680.3807589059704,0,0
1404.78,ACCOUNT,21,1,1479,44,611.02,4,0,1,3,3,916.98,143.6711147962036,0,0
392.9,UPI,6,6,245,45,525.38,3,0,0,3,4,1825.22,180.5340388646811,1,0
1583.96,UPI,2,1,482,33,1542.79,2,0,1,5,9,2110.7,2236.6940186810953,0,1
1247.09,UPI,16,2,785,40,503.78,3,0,0,3,10,242.78,43.09149652668264,0,0
637.48,ACCOUNT,8,1,451,33,928.41,1,0,0,3,8,601.43,2803.5007005203133,1,0
2226.33,UPI,3,0,244,42,383.29,5,0,0,1,7,581.61,7407.560085094156,0,0
271.59,UPI,15,4,1233,27,679.56,2,0,0,2,5,1604.95,3243.936449638787,0,0
1275.56,UPI,2,3,579,47,632.07,0,0,0,2,9,1639.12,4774.121006157398,0,0
5205.34,ACCOUNT,14,3,722,40,525.44,4,0,0,0,13,1500.43,424.0989334170692,0,1
897.62,UPI,5,0,496,48,334.47,3,0,1,4,13,6478.12,3697.7064247712924,0,0
2366.63,UPI,22,2,653,45,797.37,1,1,0,1,4,1773.23,4633.401543897195,0,0
2290.19,UPI,20,6,1346,45,586.39,4,0,1,3,8,70.1,554.8379678177248,0,0
765.18,ACCOUNT,14,0,382,41,207.3,0,0,1,4,11,1783.78,238.55917459275585,0,0
278.55,UPI,0,4,1167,32,524.8,2,0,1,3,9,1153.81,8214.487508706972,1,0
598.4,UPI,22,6,1142,45,541.09,2,0,0,1,10,3903.95,6887.885511759027,0,0
1497.71,UPI,3,1,1150,38,2379.87,2,1,1,1,8,624.52,1013.576742681381,0,0
3149.01,UPI,4,4,493,41,464.73,2,0,0,4,6,345.83,11522.984981669215,0,0
218.3,UPI,17,1,79,44,636.53,2,0,1,4,9,2118.36,10955.702847123124,0,0
496.3,ACCOUNT,19,1,1159,41,254.72,2,0,1,2,7,448.73,8504.732012043269,0,0
1124.8,UPI,18,5,1327,43,143.21,1,0,0,2,4,424.12,1590.8492520208033,1,0
475.69,UPI,4,6,607,37,397.19,3,0,1,0,8,6807.17,199.93231059126262,0,0
4638.77,ACCOUNT,19,1,704,38,1115.7,0,0,2,3,10,619.41,4678.220758649137,0,0
953.61,UPI,8,3,1489,52,547.45,0,1,1,2,9,3673.73,2499.820806963713,0,0
1435.78,UPI,11,2,235,38,1879.97,0,0,1,4,6,389.02,1074.7657677474697,1,0
475.34,ACCOUNT,0,2,545,31,1069.34,2,0,1,2,1,340.18,1916.7250507336303,0,0
2254.07,ACCOUNT,8,0,558,39,418.32,4,0,0,2,5,318.71,2715.67599099795,0,0
437.68,ACCOUNT,23,0,86,38,487.83,0,0,0,2,10,2557.57,505.62518828658744,0,0
1717.08,UPI,6,6,923,44,1085.73,1,0,0,2,9,720.23,4085.2873233782493,0,0
5435.0,UPI,6,5,870,40,1435.21,2,0,1,0,7,1125.94,4731.25574211905,0,0
2505.09,UPI,22,5,1160,36,154.56,1,0,2,3,14,592.82,425.53089772308743,0,0
1329.41,UPI,12,1,412,46,1511.04,2,0,1,0,8,1305.6,68.92357824263408,0,0
500.8,UPI,14,1,762,30,411.24,0,0,0,1,6,13926.2,16220.040930638092,0,0
537.03,ACCOUNT,14,4,1306,34,3039.96,2,0,1,2,8,396.53,894.6280274842217,0,0
1707.44,ACCOUNT,14,1,127,34,243.76,2,0,0,4,10,643.72,7019.835773768455,1,0
1265.19,ACCOUNT,21,2,1107,39,1031.59,3,0,0,3,10,5231.41,6109.6307486985415,0,0
2719.61,UPI,6,2,1213,35,2122.43,2,0,1,1,8,1253.38,15395.57891122678,0,0
1050.14,UPI,4,5,728,36,331.94,1,0,0,1,5,3923.23,4220.0009596721975,1,0
1871.65,ACCOUNT,16,6,1355,32,698.05,0,0,1,3,3,1321.36,82.0368216170292,0,0
1212.51,ACCOUNT,0,3,1239,42,2164.96,1,0,1,1,7,1778.27,4722.113776604648,0,0
2095.49,ACCOUNT,15,3,533,43,402.87,2,0,0,1,10,1042.31,3793.3723957706666,1,0
807.79,UPI,18,3,565,52,154.72,2,0,0,0,7,1244.54,3177.776100803063,0,0
254.26,UPI,8,5,193,41,420.4,0,0,0,2,11,558.72,3058.1347329361165,0,0
2967.42,UPI,20,6,1136,34,267.92,2,0,0,2,10,610.42,20713.6950549987,0,0
955.93,UPI,13,0,956,35,421.31,4,0,0,1,7,2199.78,10342.562725619444,0,0
4262.36,UPI,22,3,426,36,1974.16,1,0,0,2,9,1840.78,1869.0812615910622,1,0
1217.6,ACCOUNT,14,6,494,47,252.67,1,0,1,4,3,291.54,2725.3629748981325,0,0
1131.3,UPI,2,2,717,38,270.03,2,0,0,2,5,1541.36,1521.463185241736,1,0
4156.42,ACCOUNT,23,0,1430,50,491.76,5,0,1,1,8,476.03,15142.923976844355,1,0
572.78,UPI,0,3,944,42,274.78,2,0,0,2,7,2505.23,1900.3290801968415,0,0
709.81,ACCOUNT,14,6,435,47,196.55,3,0,0,1,12,475.4,12501.02522247029,1,0
1700.7,UPI,9,0,357,48,1295.58,5,0,1,2,14,2928.36,8762.809465731627,1,0
469.89,UPI,14,4,342,41,150.34,2,0,0,1,8,1871.62,4573.446162768098,0,0
6589.35,ACCOUNT,21,5,145,38,191.58,4,0,0,1,4,1311.31,7883.984453263267,0,0
800.32,UPI,13,1,28,47,899.31,0,0,0,1,8,1580.01,13990.751836715286,0,0
907.18,UPI,14,1,837,49,762.25,3,0,1,1,3,4172.42,10375.847637810137,0,0
4274.91,UPI,13,0,757,53,350.7,1,0,2,3,16,277.38,4802.640202622669,0,0
1169.3,UPI,18,6,201,38,562.3,3,1,0,2,10,114.91,1895.0018394079907,0,0
479.74,UPI,6,0,878,43,489.32,2,0,0,5,4,230.95,1638.9264261345027,0,0
2904.82,UPI,1,6,616,34,123.04,2,0,0,1,6,2519.76,5572.627406258279,1,0
2605.17,UPI,2,2,1138,48,1072.45,3,0,1,2,10,539.53,245.55937392642716,1,0
358.99,UPI,14,1,1478,42,592.07,4,0,1,1,2,496.15,521.3002451672877,0,0
547.67,UPI,3,1,1275,31,1970.57,2,0,0,2,9,309.78,2148.709108976186,0,0
407.4,ACCOUNT,16,4,418,48,1126.22,1,0,0,4,8,300.03,7561.776889132261,1,0
27.08,ACCOUNT,21,2,1123,36,189.1,2,0,0,0,9,5376.85,4127.698211459417,1,0
9077.37,ACCOUNT,14,2,94,49,784.59,3,0,1,1,6,482.44,8558.739051185708,1,0
268.04,ACCOUNT,19,6,237,36,236.68,2,0,1,0,7,1242.42,2994.2173313178355,0,0
479.21,ACCOUNT,2,0,870,43,312.23,0,0,2,1,8,362.72,17.824838704109876,0,0
1799.14,ACCOUNT,11,4,395,47,604.21,2,0,0,2,7,326.59,7198.3939279564365,1,0
1540.6,UPI,21,5,1364,41,616.49,4,0,2,1,7,1954.13,6029.0368045300775,1,0
2118.17,UPI,12,5,1406,51,595.28,0,0,0,4,7,234.8,2525.684709585466,1,0
1462.29,UPI,18,5,102,41,1554.58,2,0,1,1,4,1077.57,2269.1509430486344,0,0
5055.17,UPI,17,2,316,38,183.34,1,0,0,2,7,292.52,776.2314223819037,0,0
614.65,UPI,14,1,990,48,486.76,2,0,1,1,3,614.44,3151.2690102618067,0,0
6358.4,ACCOUNT,11,6,1071,39,566.48,1,0,1,1,8,1320.49,2644.5378493468766,0,0
731.2,ACCOUNT,19,4,1316,45,5557.62,2,0,0,2,6,271.33,1758.1892234365912,0,0
309.24,UPI,15,6,1174,38,711.73,4,0,0,3,8,114.55,1433.6162126223435,1,0
747.42,UPI,6,5,409,40,395.22,2,0,1,0,4,873.29,1825.3106995295893,0,0
1828.44,UPI,21,0,36,38,816.6,0,0,1,0,6,418.68,3245.632538245743,1,0
3888.97,ACCOUNT,15,6,145,50,3054.2,4,0,0,0,7,3647.07,1871.1858951336192,0,0
2172.26,UPI,8,4,583,36,748.82,1,0,0,1,5,5277.93,12228.492150976694,1,0
333.92,ACCOUNT,16,1,669,38,666.39,2,0,1,1,8,2069.31,378.2718905138605,1,0
460.88,UPI,21,4,397,41,522.85,1,0,0,3,11,366.65,252.7554969415412,0,0
622.3,UPI,17,1,143,44,400.21,3,0,0,0,12,5269.84,1165.6401450719075,0,0
1426.05,UPI,10,1,1471,35,412.48,2,0,0,0,15,182.32,2105.11289409782,0,0
3054.82,ACCOUNT,0,1,162,33,248.62,4,0,0,3,11,2803.61,5031.226989884431,1,0
1279.89,UPI,3,4,949,44,443.17,2,0,0,3,8,277.56,5535.342463837969,0,0
214.43,UPI,13,4,960,47,685.82,3,0,2,1,12,1130.72,1624.5400968956283,1,0
4255.41,ACCOUNT,21,2,222,34,862.18,2,0,0,1,13,1359.15,2675.1837268370564,1,0
583.28,UPI,3,4,1042,41,177.3,3,0,0,2,7,411.48,1322.4517927486181,0,1
3902.72,ACCOUNT,15,1,518,39,3573.22,2,0,0,2,7,1967.58,3920.0436331812716,1,0
785.32,UPI,15,4,1201,29,209.23,0,0,0,4,8,324.97,3224.45416030624,0,0
896.63,UPI,23,1,993,42,407.36,2,0,0,2,8,387.27,3927.19801992219,0,0
1555.42,UPI,23,6,750,33,346.27,1,0,0,2,11,432.19,3658.299199177206,0,0
2710.34,ACCOUNT,13,1,1317,30,1040.97,0,0,0,0,11,917.13,1382.141261506954,0,0
9686.76,ACCOUNT,14,0,992,38,166.21,0,0,0,1,5,1300.47,77.10765492666876,1,0
734.07,UPI,3,0,1026,36,1693.06,1,0,0,0,12,2637.14,1229.4838717083064,0,0
928.17,UPI,6,2,6,44,1462.11,5,0,0,2,3,1230.19,3192.3988728590693,0,0
448.16,UPI,15,4,593,40,147.34,1,0,1,4,7,256.3,992.8483828922004,0,0
476.37,UPI,20,1,1206,34,222.16,1,0,1,1,7,377.07,359.6644302155016,1,0
898.14,ACCOUNT,21,4,45,41,2355.46,3,1,0,0,7,2473.19,3477.7109916192157,0,0
2984.41,ACCOUNT,18,4,1466,44,980.03,0,0,1,2,6,2347.49,2114.234583022566,0,0
621.75,UPI,0,3,1140,41,135.56,2,0,2,3,8,1385.53,2999.834489947847,1,0
2943.5,UPI,7,3,1127,38,285.64,4,0,2,2,10,1010.45,3890.175916517371,0,0
749.96,UPI,21,0,1134,46,1873.6,2,0,2,2,2,6453.17,3225.549549591625,0,0
3323.23,UPI,12,1,1022,46,958.43,3,0,1,3,10,1910.36,7385.715990033481,0,0
93.08,ACCOUNT,18,2,608,41,223.81,2,0,0,0,10,3026.11,4049.3830090387783,1,0
581.88,UPI,21,6,457,35,1706.31,3,0,2,0,7,4942.12,1188.5843683850396,0,0
3033.54,UPI,18,0,926,35,217.56,0,0,0,2,11,618.22,2982.352701457863,0,0
1737.98,ACCOUNT,21,2,1392,43,768.78,1,0,0,1,8,3998.79,5246.238554685772,0,0
967.14,ACCOUNT,22,6,510,34,553.21,2,0,1,0,5,784.18,810.1420623932784,0,0
1495.98,UPI,5,0,498,35,238.65,3,0,0,1,6,4439.51,9961.70396429449,1,0
1732.13,UPI,17,4,28,36,635.37,2,0,0,1,3,2928.51,618.8120508506631,0,0
1057.86,ACCOUNT,16,6,829,47,466.88,3,0,1,1,12,764.59,3457.027609417692,1,0
813.75,UPI,18,1,754,41,909.41,4,0,0,1,7,1712.01,4726.116039410701,1,0
